Study	cluster	gene	hgnc_symbol	gene_biotype	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Responder_CPM	Non_responder_CPM	ensembl_core
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000117519	CNN3	protein_coding	8.658584443502115e-4	0.3300817607487272	0.791	0.806	1	184	162	ENSG00000117519
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000135637	CCDC142	protein_coding	8.664526731331246e-4	-0.839940237	0.062	0.137	1	5	8	ENSG00000135637
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000144031	ANKRD53	protein_coding	8.720162255003031e-4	-2.514338585	0	0.041	1	0	2	ENSG00000144031
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000119950	MXI1	protein_coding	8.723122131549472e-4	-0.345968994	0.488	0.659	1	77	82	ENSG00000119950
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000112406	HECA	protein_coding	8.765479807684347e-4	1.1464904098148616	0.124	0.071	1	12	4	ENSG00000112406
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000099822	HCN2	protein_coding	8.795809042444177e-4	-2.024042922	0.008	0.056	1	1	3	ENSG00000099822
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183010	PYCR1	protein_coding	8.797295695183233e-4	-0.023558955	0.407	0.574	1	57	66	ENSG00000183010
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000177225	GATD1	protein_coding	8.833739450827505e-4	-0.57953851	0.093	0.178	1	7	11	ENSG00000177225
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000102699	PARP4	protein_coding	8.847117202078644e-4	0.6739349895305251	0.407	0.356	1	56	29	ENSG00000102699
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183814	LIN9	protein_coding	8.862532236396348e-4	-1.03110837	0.031	0.094	1	3	6	ENSG00000183814
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000123737	EXOSC9	protein_coding	8.888934558304457e-4	-0.214223046	0.182	0.298	1	18	23	ENSG00000123737
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000109016	DHRS7B	protein_coding	8.890316000623206e-4	0.9760003593175084	0.306	0.236	1	28	17	ENSG00000109016
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000080298	RFX3	protein_coding	8.92796026313286e-4	-0.571135003	0.124	0.217	1	11	15	ENSG00000080298
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000085377	PREP	protein_coding	8.930231003990147e-4	-0.344778185	0.233	0.342	1	24	28	ENSG00000085377
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000204946	ZNF783	protein_coding	8.934725899450349e-4	1.2685231583883567	0.205	0.139	1	18	8	ENSG00000204946
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000176896	TCEANC	protein_coding	8.934920845250271e-4	-2.490486966	0.004	0.049	1	0	3	ENSG00000176896
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000077514	POLD3	protein_coding	8.947450286393579e-4	-0.718203553	0.147	0.242	1	14	20	ENSG00000077514
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000027697	IFNGR1	protein_coding	8.960912999746628e-4	-0.227164001	0.182	0.29	1	17	20	ENSG00000027697
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000131873	CHSY1	protein_coding	8.990609990532592e-4	-0.390570127	0.271	0.384	1	29	33	ENSG00000131873
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000172301	COPRS	protein_coding	9.022598698640725e-4	-0.254852742	0.469	0.639	1	72	77	ENSG00000172301
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000184634	MED12	protein_coding	9.030008104973892e-4	-0.531574363	0.124	0.216	1	10	14	ENSG00000184634
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000105854	PON2	protein_coding	9.038150131441494e-4	0.30856069103630035	0.744	0.771	1	214	161	ENSG00000105854
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000180329	CCDC43	protein_coding	9.043103583748868e-4	-0.273523683	0.38	0.525	1	41	52	ENSG00000180329
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000069482	GAL	protein_coding	9.09380027148381e-4	-2.84642113	0	0.041	1	0	5	ENSG00000069482
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000152402	GUCY1A2	protein_coding	9.09380027148381e-4	-2.474059533	0	0.041	1	0	3	ENSG00000152402
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000172031	EPHX4	protein_coding	9.09380027148381e-4	-2.467722007	0	0.041	1	0	3	ENSG00000172031
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000080511	RDH8	protein_coding	9.09380027148381e-4	-2.980142917	0	0.041	1	0	3	ENSG00000080511
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000158869	FCER1G	protein_coding	9.162566587288308e-4	-2.490337052	0.054	0.121	1	4	42	ENSG00000158869
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000100997	ABHD12	protein_coding	9.204303366291186e-4	-0.210408255	0.453	0.607	1	55	66	ENSG00000100997
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000187566	NHLRC1	protein_coding	9.263615067907995e-4	1.6445080106970527	0.109	0.059	1	9	3	ENSG00000187566
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000183161	FANCF	protein_coding	9.275091500030191e-4	-0.271211989	0.143	0.24	1	12	15	ENSG00000183161
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000216937	CCDC7	protein_coding	9.292232554315367e-4	0.7725058448666458	0.093	0.047	1	8	3	ENSG00000216937
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000196369	SRGAP2B	protein_coding	9.306547411296974e-4	-0.3742589	0.283	0.405	1	31	38	ENSG00000196369
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000181929	PRKAG1	protein_coding	9.308307323606574e-4	0.078458255	0.326	0.488	1	37	40	ENSG00000181929
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000197381	ADARB1	protein_coding	9.317515407770003e-4	0.9873213561757774	0.322	0.257	1	38	18	ENSG00000197381
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000140280	LYSMD2	protein_coding	9.372717582799876e-4	-0.326085819	0.132	0.229	1	10	15	ENSG00000140280
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000163430	FSTL1	protein_coding	9.415315063294203e-4	0.8858031711407455	0.333	0.271	1	51	27	ENSG00000163430
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000117614	SYF2	protein_coding	9.461339548276783e-4	0.2652015581941348	0.702	0.705	1	130	103	ENSG00000117614
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000236362	GAGE12F	protein_coding	9.483423463000968e-4	-2.846574062	0	0.041	1	0	3	ENSG00000236362
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000189184	PCDH18	protein_coding	9.483423517013093e-4	-2.870070906	0	0.041	1	0	3	ENSG00000189184
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000122034	GTF3A	protein_coding	9.520274188105521e-4	0.33541088713538547	0.752	0.789	1	194	155	ENSG00000122034
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000239264	TXNDC5	protein_coding	9.53931666543998e-4	-0.195564742	0.097	0.185	1	9	13	ENSG00000239264
