Study	cluster	gene	hgnc_symbol	gene_biotype	p_val	avg_log2FC	pct.1	pct.2	p_val_adj	Responder_CPM	Non_responder_CPM	ensembl_core
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000132849	PATJ	protein_coding	1.0083991369765663e-11	-2.656514734	0.026	0.07	2.2972340739463156e-7	1	5	ENSG00000132849
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000164398	ACSL6	protein_coding	1.0097986090462341e-11	-2.348130993	0.009	0.043	2.300422211268226e-7	1	4	ENSG00000164398
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000169213	RAB3B	protein_coding	1.0307434141609803e-11	-1.660813588	0.04	0.09	2.3481365718001292e-7	3	11	ENSG00000169213
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000100403	ZC3H7B	protein_coding	1.0352220948485947e-11	-0.907788855	0.299	0.371	2.3583394542745836e-7	20	34	ENSG00000100403
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000134755	DSC2	protein_coding	1.0416143294554064e-11	-1.821221777	0.013	0.051	2.3729016039323613e-7	1	5	ENSG00000134755
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000169193	CCDC126	protein_coding	1.0532975762709911e-11	0.5858340864139877	0.202	0.132	2.3995172085029447e-7	13	9	ENSG00000169193
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000135114	OASL	protein_coding	1.061647325398852e-11	-1.623153076	0.013	0.05	2.418538771991125e-7	1	4	ENSG00000135114
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000135164	DMTF1	protein_coding	1.0820240073191951e-11	-0.804987111	0.269	0.344	2.4649588910738584e-7	20	29	ENSG00000135164
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000147654	EBAG9	protein_coding	1.0939871505833712e-11	0.16610159724398188	0.496	0.381	2.492212127743978e-7	43	40	ENSG00000147654
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000116120	FARSB	protein_coding	1.0941744868682523e-11	0.371011688	0.458	0.365	2.4926388985345655e-7	39	36	ENSG00000116120
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000135299	ANKRD6	protein_coding	1.0955335677046936e-11	-1.191186608	0.044	0.095	2.4957350205880624e-7	2	7	ENSG00000135299
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000108344	PSMD3	protein_coding	1.1165913331287714e-11	0.237363373	0.639	0.52	2.543706716000654e-7	73	72	ENSG00000108344
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000230923	LINC00309	lncRNA	1.1192647556459559e-11	-3.285056208	0.002	0.029	2.549797039837052e-7	0	3	ENSG00000230923
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000127328	RAB3IP	protein_coding	1.1371133114227418e-11	-1.735425833	0.059	0.114	2.590457834752148e-7	3	8	ENSG00000127328
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000103043	VAC14	protein_coding	1.1475827546471305e-11	0.5085837858261621	0.311	0.23	2.614308273361628e-7	21	18	ENSG00000103043
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000170293	CMTM8	protein_coding	1.1567063477824968e-11	-1.414884836	0.099	0.161	2.6350927308833057e-7	7	18	ENSG00000170293
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000011566	MAP4K3	protein_coding	1.1569068997802807e-11	-0.888788548	0.204	0.284	2.6355496083894574e-7	13	24	ENSG00000011566
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000165732	DDX21	protein_coding	1.1634319423320598e-11	-0.496783567	0.742	0.711	2.6504143078266654e-7	103	146	ENSG00000165732
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000149554	CHEK1	protein_coding	1.1664043008321281e-11	-1.282249699	0.094	0.157	2.657185637725671e-7	7	20	ENSG00000149554
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000165813	CCDC186	protein_coding	1.1733012618827166e-11	-0.974068404	0.222	0.297	2.6728976046950166e-7	15	27	ENSG00000165813
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000074695	LMAN1	protein_coding	1.1779852784673532e-11	-0.317845104	0.805	0.753	2.683568262876477e-7	148	199	ENSG00000074695
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000022567	SLC45A4	protein_coding	1.181370596067397e-11	-1.344235296	0.047	0.101	2.6912803549011375e-7	3	7	ENSG00000022567
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000130023	ERMARD	protein_coding	1.2199085502422605e-11	-1.535818895	0.066	0.124	2.7790736683068935e-7	4	8	ENSG00000130023
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000120832	MTERF2	protein_coding	1.2259155899029537e-11	0.34439815768537896	0.235	0.159	2.7927583053579187e-7	14	12	ENSG00000120832
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000165338	HECTD2	protein_coding	1.2441329684905243e-11	0.5892138344188664	0.161	0.099	2.8342593155182635e-7	10	7	ENSG00000165338
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000134504	KCTD1	protein_coding	1.2537615098815793e-11	0.2725956978398516	0.241	0.163	2.856194095661226e-7	15	12	ENSG00000134504
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000129473	BCL2L2	protein_coding	1.2538996917558067e-11	-0.938796212	0.102	0.171	2.856508887788903e-7	6	13	ENSG00000129473
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000205221	VIT	protein_coding	1.2581297484107768e-11	-5.037643904	0.001	0.027	2.8661453798545903e-7	0	3	ENSG00000205221
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000260455	NBAT1	lncRNA	1.2677958499637273e-11	0.7909392299538478	0.05	0.017	2.888165725802367e-7	3	1	ENSG00000260455
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000128713	HOXD11	protein_coding	1.2702721446474714e-11	-6.29434749	0	0.024	2.8938069727214046e-7	0	2	ENSG00000128713
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000171497	PPID	protein_coding	1.2804744058353788e-11	0.23583949787510328	0.534	0.426	2.9170487439335765e-7	47	44	ENSG00000171497
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000188522	FAM83G	protein_coding	1.2813538029692597e-11	-1.928683223	0.009	0.042	2.919052098544271e-7	0	3	ENSG00000188522
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000186399	GOLGA8R	protein_coding	1.3190919011449378e-11	-3.363999473	0.004	0.033	3.0050232599982826e-7	0	2	ENSG00000186399
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000143771	CNIH4	protein_coding	1.3248026104302529e-11	0.083767439	0.77	0.648	3.018032826821159e-7	119	105	ENSG00000143771
Pozniak_Mel_PMID38181739_2024	malignant cell	ENSG00000138663	COPS4	protein_coding	1.326139165711652e-11	0.13885799671571974	0.491	0.388	3.0210776334077145e-7	41	35	ENSG00000138663
